Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
168900.0,3.65,29,1232,32.8,19746.0336939883
170000.0,4.4583,31,2692,32.8,19746.0336939883
185100.0,5.516,26,4499,32.81,21174.3809106282
164000.0,4.0656,27,1950,32.81,20465.5433289582
180900.0,5.4544,26,1998,32.81,20465.5433289582
193500.0,5.3441,21,4203,32.81,21174.3809106282
182200.0,3.7292,14,3173,32.81,20465.5433289582
209700.0,4.9744,16,1765,32.82,20554.3261884666
254200.0,6.5412,12,2880,32.81,19106.3916915223
197000.0,4.2312,16,4046,32.82,19292.4890902213
131900.0,4.2679,26,1919,32.59,9385.31820574058
148800.0,4.0616,13,3920,32.59,8650.41675976703
136900.0,4.1518,22,2101,32.58,8769.24635031502
147700.0,3.8529,17,2724,32.58,7977.70115892806
107600.0,3.4792,13,3435,32.58,7977.70115892806
142400.0,3.5125,11,2879,32.58,7977.70115892806
156500.0,2.6985,16,1269,32.57,7411.51690958015
152100.0,5.0311,14,2355,32.58,9587.08887580885
132100.0,4.0089,20,2029,32.58,9587.08887580885
134800.0,4.087,23,1918,32.58,8769.24635031502
132700.0,5.3072,25,2185,32.58,8769.24635031502
127600.0,4.7337,22,2857,32.57,8257.60416034984
123600.0,3.0284,25,1268,32.57,7411.51690958015
141100.0,4.6364,17,2252,32.57,7411.51690958015
138000.0,3.1696,13,2880,32.57,8257.60416034984
114900.0,1.9875,18,1215,32.56,7870.78347895098
134500.0,2.875,17,985,32.56,7870.78347895098
95000.0,1.3362,18,1384,32.57,7411.51690958015
153300.0,2.5625,23,1262,32.56,12001.4407984157
93200.0,1.6348,15,2206,32.55,8479.81727783232
139300.0,2.0159,22,2172,32.56,7870.78347895098
140400.0,1.7958,17,2803,32.56,6977.84432881178
125000.0,1.7301,5,2706,32.56,6977.84432881178
108800.0,1.4384,5,3223,32.55,6662.89587658605
67500.0,1.2667,7,938,32.54,8308.64426217729
87500.0,2.0734,21,2350,32.59,6275.0347105211
120800.0,2.3,23,1662,32.58,5309.05949206953
132800.0,2.25,17,2046,32.58,5309.05949206953
122700.0,4.1029,33,393,32.58,5309.05949206953
136800.0,4.8646,29,1061,32.58,5309.05949206953
144900.0,4.3601,26,2343,32.57,4412.372030908
146800.0,3.75,16,2687,32.56,3636.59227363237
131400.0,2.5859,17,2961,32.57,6590.14120260663
103200.0,2.25,18,2203,32.57,5803.97803910137
93600.0,2.7361,14,1527,32.57,6590.14120260663
142600.0,3.0992,9,3648,32.56,6098.22990014036
153000.0,2.7048,8,2888,32.59,7320.52080960502
142700.0,3.9698,15,1462,32.58,6511.65586138929
131000.0,3.2687,22,2128,32.58,6511.65586138929
134400.0,3.8194,25,1607,32.58,7221.10628058889
135300.0,3.0273,12,2565,32.58,5866.47886657204
88300.0,2.569,9,6298,32.57,5803.97803910137
139500.0,3.6736,23,1817,32.57,5069.43616304317
160700.0,4.5547,10,2198,32.57,5069.43616304317
138900.0,5.1478,17,444,32.57,5069.43616304317
151500.0,4.8984,8,864,32.56,4410.85635455718
144400.0,3.9583,8,6533,32.55,3960.42757793196
136700.0,3.0613,34,2003,32.58,4582.25579625917
174100.0,4.8274,21,1738,32.57,3504.16623248677
156000.0,3.1645,27,2511,32.58,4476.32498143381
159400.0,2.3194,32,1870,32.58,4476.32498143381
195300.0,2.3603,27,1417,32.58,4476.32498143381
257700.0,2.9286,20,2524,32.56,2456.45193525282
135600.0,2.5988,28,1869,32.58,4869.62804609539
140500.0,3.3371,32,2723,32.57,3872.427264292
133300.0,2.6715,35,1450,32.57,3504.16623248677
131600.0,3.0217,26,1360,32.58,4582.25579625917
125000.0,2.2755,21,2894,32.58,4869.62804609539
127600.0,2.3824,27,2616,32.58,5309.05949206953
133700.0,2.3253,14,5058,32.57,4412.372030908
143200.0,2.1773,17,2020,32.59,5907.93736975915
132500.0,2.4213,12,1086,32.58,4869.62804609539
153100.0,2.1179,18,2329,32.59,5907.93736975915
144500.0,2.6724,28,2793,32.59,5673.43085818248
147800.0,3.3906,36,1940,32.58,5262.93592112189
478500.0,8.7991,10,7374,32.63,2241.54408094413
67500.0,3.5357,26,1617,32.63,3722.68616777865
187500.0,7.3669,16,5895,32.68,1556.76535818922
500001.0,3.25,29,1539,32.68,944.829735745116
500001.0,5.1009,52,1837,32.69,421.08402448754
320800.0,3.2121,37,3112,32.69,421.08402448754
452800.0,4.4777,44,2819,32.69,421.08402448754
500001.0,5.3177,40,2236,32.69,1306.88770957862
432400.0,5.1249,48,2764,32.69,421.08402448754
334600.0,4.7891,19,2802,32.69,1306.88770957862
422200.0,4.5189,45,3168,32.69,1306.88770957862
409700.0,4.0488,33,4084,32.7,1861.51951350659
368800.0,3.6759,44,2655,32.7,1390.96463708548
404500.0,5.1386,42,1691,32.7,1390.96463708548
482700.0,6.3612,35,2921,32.69,631.059006265194
125000.0,1.9107,36,26,32.68,4281.75343971555
93000.0,1.6094,43,515,32.67,3456.40367185172
92500.0,1.6806,46,928,32.67,3456.40367185172
47500.0,1.7961,52,204,32.67,3456.40367185172
60000.0,1.125,52,16,32.66,2026.18519972447
83300.0,1.4844,52,280,32.67,3456.40367185172
118800.0,1.625,52,25,32.66,2834.23752985859
117000.0,2.0972,37,1157,32.67,5005.89218650205
127100.0,1.8333,38,833,32.66,4598.54321659182
114300.0,1.6389,37,1232,32.66,4598.54321659182
106300.0,2.1542,27,1782,32.66,3703.14642921513
109100.0,2.0982,26,2629,32.67,4198.39039963729
110600.0,2.0213,22,1690,32.67,4198.39039963729
120600.0,2.8089,30,2662,32.68,5607.51062354354
108900.0,2.052,31,2051,32.67,5005.89218650205
92900.0,1.2745,15,1635,32.67,4198.39039963729
88900.0,2.0488,20,1012,32.68,4900.25841283382
103600.0,1.8112,29,4174,32.69,5733.36246635121
107600.0,2.0724,42,2013,32.68,4900.25841283382
90300.0,2.0156,47,771,32.68,4900.25841283382
93600.0,2.0398,49,1412,32.68,4900.25841283382
97800.0,1.7802,47,1044,32.68,4900.25841283382
99600.0,2.4943,45,1183,32.68,4900.25841283382
118000.0,3.4609,29,1429,32.69,7773.08548381954
117000.0,3.4875,31,2558,32.69,7034.58554303353
111400.0,3.6875,36,1571,32.69,7034.58554303353
112700.0,3.4583,34,1469,32.69,6348.40579560621
100000.0,2.2201,29,1792,32.68,5607.51062354354
153300.0,4.069,28,1485,32.69,7773.08548381954
112400.0,2.9318,26,3071,32.68,6374.03648360963
122600.0,1.324,19,3635,32.68,6374.03648360963
104900.0,2.0114,20,2569,32.68,5607.51062354354
112300.0,2.3814,28,2758,32.67,6721.76038432257
118200.0,2.5662,31,3008,32.67,5851.85015035446
136300.0,3.375,46,844,32.66,4598.54321659182
103400.0,2.81,43,1004,32.66,5507.52403768675
95600.0,1.8977,35,3200,32.67,6721.76038432257
204900.0,3.4701,12,4131,32.65,6311.47475030596
172800.0,4.1325,32,5135,32.64,6392.99079099616
145800.0,1.8672,43,1005,32.64,5470.71731857368
147000.0,2.5392,17,2633,32.65,5375.3468376355
150000.0,1.9241,38,917,32.64,5470.71731857368
141700.0,1.6806,11,1651,32.64,5470.71731857368
145800.0,2.619,20,1445,32.65,4439.26849707296
150000.0,2.6296,25,3509,32.65,4439.26849707296
123800.0,2.3562,28,2296,32.65,5375.3468376355
145900.0,2.7218,38,2095,32.64,4554.17081427614
142700.0,2.507,30,3171,32.64,4554.17081427614
134700.0,2.5658,29,1578,32.64,3647.67087506428
57500.0,1.6321,20,1999,32.64,4554.17081427614
131300.0,1.62,19,2571,32.64,4554.17081427614
67500.0,2.4148,27,2920,32.63,4924.09390287827
67500.0,1.858,23,1619,32.64,2761.13039663228
131500.0,2.1719,27,1846,32.62,4135.96767312851
128700.0,3.0729,37,1538,32.62,5497.79880182825
129700.0,2.4866,37,1925,32.62,5497.79880182825
129700.0,2.1955,34,1576,32.62,5497.79880182825
139800.0,2.1281,33,2891,32.63,5782.38740403041
147500.0,1.947,24,3613,32.64,4554.17081427614
150000.0,1.8417,33,620,32.63,4924.09390287827
150400.0,4.6477,38,1486,32.64,6392.99079099616
156900.0,3.455,37,2303,32.63,6661.74230342785
129500.0,2.24,30,2873,32.64,6392.99079099616
160200.0,4.125,37,1326,32.63,7554.80773735285
189700.0,3.9167,36,786,32.62,7940.89917086127
154900.0,3.5583,40,1706,32.63,6661.74230342785
145500.0,3.7583,37,2372,32.63,6661.74230342785
159400.0,2.6146,30,2504,32.63,5782.38740403041
146300.0,2.2788,28,2080,32.63,5782.38740403041
158600.0,3.0771,28,2468,32.62,6278.22601986621
150400.0,3.4773,36,1674,32.62,6278.22601986621
118800.0,2.1548,23,1157,32.61,6219.1433902632
113000.0,3.6467,21,1945,32.61,6219.1433902632
151900.0,2.2685,16,5192,32.62,6278.22601986621
149100.0,3.3514,27,2264,32.61,6918.75000115157
155900.0,2.7838,19,5016,32.62,7096.48866090193
128300.0,2.8489,34,4325,32.61,8456.56553282252
135500.0,2.1441,22,5016,32.61,7669.0516783261
67500.0,1.9267,18,2602,32.6,8351.13270813451
96200.0,1.6007,21,1779,32.59,7958.1186502078
134400.0,2.3929,30,144,32.59,7320.52080960502
121900.0,2.2544,24,1901,32.6,7667.78605309463
128400.0,2.1765,10,1686,32.61,7669.0516783261
152300.0,2.0571,24,4369,32.61,8456.56553282252
131100.0,2.5625,23,1630,32.61,8456.56553282252
106300.0,2.2903,13,1607,32.6,8351.13270813451
94600.0,1.7472,25,1075,32.6,9079.75676192871
107300.0,2.4191,24,1088,32.6,9079.75676192871
108200.0,2.7014,33,905,32.6,9079.75676192871
160100.0,4.1958,31,4911,32.63,8457.24141023786
144500.0,4.2851,34,3928,32.62,8803.93700718396
156000.0,4.9962,26,3620,32.62,9680.62150589099
139900.0,3.5096,31,4033,32.61,9271.81440518634
129700.0,3.2633,21,6034,32.61,9271.81440518634
139300.0,3.8615,26,1563,32.61,9271.81440518634
139800.0,4.2241,20,8052,32.6,10635.1015729285
152900.0,3.9076,18,4747,32.6,10635.1015729285
98300.0,3.0495,16,4683,32.59,9385.31820574058
160200.0,4.1154,26,2074,32.63,9366.33585545926
151900.0,4.6793,27,1710,32.62,9680.62150589099
171300.0,5.1538,23,1553,32.61,10960.5798069678
166900.0,6.0086,22,1028,32.61,10960.5798069678
143400.0,5.152,26,1335,32.6,11448.5030662881
98100.0,3.0365,19,1902,32.59,11763.7681005126
184300.0,4.7068,6,7995,32.62,14816.1151071525
186100.0,5.766,30,4494,32.64,7318.82651322462
169800.0,4.2204,29,4168,32.63,7554.80773735285
156300.0,5.5248,22,2346,32.68,15128.0774593011
266900.0,5.551,17,2319,32.67,12149.7583338769
264100.0,6.6143,16,2238,32.67,13069.9490681928
245200.0,6.5772,20,1505,32.67,11232.2038966118
293900.0,6.9664,11,9992,32.66,11988.243550263
273600.0,6.6272,19,771,32.66,11057.1858877395
233400.0,5.6631,4,16450,32.65,15673.5251921512
193500.0,3.9519,15,4331,32.64,13839.1487505587
247800.0,4.2155,8,8806,32.65,9120.00321004565
290500.0,7.6344,14,1111,32.65,10056.2051280331
170400.0,4.9792,11,3098,32.64,12905.5802993822
221600.0,5.7358,7,6483,32.63,12118.548084802
225600.0,4.0298,5,2329,32.64,9176.86889018096
281700.0,6.5151,5,260,32.64,11039.8301700582
227700.0,5.7789,13,2087,32.63,10280.3241711262
213700.0,5.2489,14,2796,32.63,10280.3241711262
181600.0,5.1354,26,2756,32.63,9366.33585545926
189900.0,3.1771,17,3101,32.74,17096.0828528195
158300.0,2.6944,17,3943,32.74,17859.6609252606
173700.0,4.9286,24,977,32.74,17859.6609252606
162300.0,5.1098,16,3361,32.74,17859.6609252606
158300.0,4.5135,15,4209,32.72,16704.4845192683
175300.0,5.0864,16,952,32.73,17255.9327984308
223300.0,4.6667,4,1078,32.72,16704.4845192683
176100.0,4.2192,14,7410,32.74,18638.9450151623
141700.0,3.9583,7,2722,32.74,20237.3384231143
155000.0,2.4567,18,2413,32.71,17928.8001693592
157100.0,5.2671,17,1635,32.73,19706.8452763768
270700.0,5.9878,26,2460,32.76,19930.4543020374
214000.0,4.375,25,4137,32.75,18510.5542304496
186900.0,4.7973,28,3519,32.75,19263.4423534615
170800.0,2.9886,18,1519,32.75,18510.5542304496
228900.0,6.1768,33,3071,32.76,19930.4543020374
266200.0,4.9528,13,5543,32.76,21432.4209116016
229700.0,5.1221,4,14934,32.75,21608.0047956584
181300.0,5.9202,9,1859,32.76,23783.8027919467
249400.0,5.2741,7,1659,32.76,23783.8027919467
240900.0,4.7813,5,8710,32.75,22618.5537718874
189100.0,6.5645,31,1989,32.76,17809.1732257592
273500.0,4.625,21,3833,32.76,18495.9766640602
215300.0,3.9844,18,3341,32.74,17096.0828528195
118800.0,1.8856,17,2357,32.74,16350.4114061647
153800.0,4.0357,30,1856,32.73,16464.2881625223
178100.0,3.9545,26,4038,32.75,16365.4734450868
152500.0,4.3088,34,2105,32.75,16365.4734450868
135200.0,2.6973,31,3473,32.74,15625.2104404472
120800.0,2.8646,22,2526,32.73,14931.1265813226
127600.0,3.7647,17,6050,32.73,15688.5274231141
143200.0,2.1362,10,3817,32.72,15079.6780881487
132300.0,2.3068,12,2914,32.72,14289.9524183784
150100.0,4.0444,15,3660,32.7,14909.7331602342
131000.0,4.3714,23,2785,32.7,14048.0911606937
121400.0,3.4551,18,2355,32.71,16210.6522785726
113800.0,3.8904,21,3049,32.71,15365.05228426
123500.0,3.725,22,2263,32.71,14530.5316062412
129100.0,2.981,20,3506,32.71,13709.1137096583
169500.0,4.0391,15,825,32.72,15885.288129622
143300.0,4.775,14,1771,32.72,15885.288129622
149600.0,3.8295,13,1330,32.72,15885.288129622
169500.0,4.7679,11,1112,32.72,15885.288129622
144700.0,3.5,30,4205,32.74,14923.464530355
142000.0,3.5096,34,2061,32.73,13483.7108832354
154400.0,3.4784,32,1750,32.73,13483.7108832354
130400.0,3.0125,37,821,32.74,14248.6395906025
141400.0,4.7952,22,5201,32.73,14195.024823846
126900.0,3.7763,36,2030,32.72,13518.8951397315
123600.0,3.5861,38,3174,32.73,13483.7108832354
125400.0,3.5938,38,886,32.72,12769.8883499926
120600.0,3.0588,37,2192,32.72,12769.8883499926
137000.0,4.0813,24,5474,32.72,12047.0456258411
130700.0,3.2717,36,2084,32.73,12801.317489292
125400.0,3.5492,25,1375,32.73,12801.317489292
133900.0,3.9485,35,3669,32.72,11355.364612282
133900.0,3.5529,27,3184,32.73,12152.7174222844
129700.0,2.4345,35,1878,32.74,14248.6395906025
140700.0,3.6848,33,3880,32.74,13604.7422344414
119200.0,1.8594,12,3301,32.74,14923.464530355
132000.0,1.7179,5,2878,32.74,13604.7422344414
144000.0,3.5192,36,2297,32.75,14449.1229395732
142900.0,2.8306,29,2767,32.75,13877.881474816
133700.0,2.7014,43,1718,32.75,13877.881474816
161200.0,2.875,34,1796,32.77,16777.9827427533
154200.0,1.0278,15,1204,32.76,16509.1035775059
185700.0,3.11,40,2523,32.76,16509.1035775059
217100.0,5.2835,33,3296,32.75,15696.9333730036
187300.0,3.0897,24,7879,32.75,15056.8875094379
148900.0,2.734,26,4263,32.77,16234.9013116053
141400.0,3.141,43,3171,32.76,15327.6924823515
154800.0,3.6625,37,4879,32.76,14790.4838475318
152200.0,3.7368,37,2979,32.76,15327.6924823515
144700.0,2.9624,16,7963,32.77,16234.9013116053
118200.0,2.3393,19,4819,32.77,16777.9827427533
161700.0,4.7941,37,1184,32.78,16167.2600199429
171300.0,2.5707,17,5481,32.78,17654.5487153336
158200.0,3.3675,33,3481,32.78,18228.6216656996
174400.0,4.2992,31,2366,32.79,18321.3840037873
166300.0,2.7006,17,7352,32.79,18321.3840037873
173500.0,2.8125,30,1802,32.77,18595.4641881925
189600.0,2.8594,22,3626,32.76,17145.9353873793
223700.0,4.0549,34,3415,32.76,17145.9353873793
185200.0,2.9,24,2311,32.77,17961.356824788
164200.0,2.6678,34,3330,32.77,17961.356824788
149300.0,3.0179,43,841,32.77,17961.356824788
155300.0,3.4421,31,3776,32.79,19679.5171359474
235600.0,2.9896,20,2616,32.78,18807.1911012593
163000.0,3.4659,31,2567,32.78,18228.6216656996
147900.0,4.0491,36,2211,32.79,19064.2620395517
165100.0,4.0658,33,2420,32.79,20865.8871626876
165800.0,3.744,26,3623,32.79,20865.8871626876
222800.0,5.4333,29,1114,32.78,20045.3907545369
155800.0,3.4773,31,3256,32.79,20259.7912155337
301600.0,6.1103,35,2306,32.77,19254.1681823075
379600.0,8.093,29,3558,32.77,19935.0307454011
226800.0,4.3977,31,2545,32.76,17809.1732257592
241400.0,5.5,35,2114,32.77,18595.4641881925
138100.0,3.3906,33,2432,32.78,22782.4250283869
132800.0,2.1638,26,2807,32.78,22070.5177616066
226900.0,4.7943,26,8902,32.78,21375.8549655305
159100.0,4.4306,21,4192,32.78,25006.7118567233
316400.0,7.5,15,4058,32.78,25773.416525554
275000.0,6.6783,16,2770,32.77,24377.5722663564
307100.0,6.2609,8,3600,32.77,24536.8684354827
296400.0,6.2552,20,3425,32.78,22782.4250283869
303400.0,6.3191,25,3308,32.77,22089.7566783313
193200.0,3.434,17,13559,32.78,23510.0102711463
197600.0,3.6445,17,4234,32.83,30611.2655861346
143200.0,4.2014,35,2926,32.81,28599.3080384186
187200.0,4.875,19,1747,32.8,27317.930505684
167800.0,5.4288,6,3123,32.83,30623.2464811083
210500.0,4.8125,18,2367,32.81,28400.9913115247
142000.0,4.5224,24,4055,32.79,25668.620923173
140600.0,3.0927,23,5759,32.79,24933.9020015104
208800.0,5.6846,32,1943,32.8,27089.0759321061
294700.0,6.7685,21,3770,32.79,26710.2158079225
109800.0,1.8937,21,7906,32.8,24945.8346778881
142300.0,3.0192,19,3354,32.79,24933.9020015104
123200.0,2.0326,19,11391,32.79,23507.302829774
120800.0,1.3291,16,3920,32.8,23594.4182623492
123800.0,2.6087,19,3008,32.79,22818.1010457083
133700.0,2.6324,35,1081,32.79,22818.1010457083
104200.0,1.8357,24,2493,32.8,23594.4182623492
112500.0,1.9893,19,4108,32.79,22146.9759775172
138800.0,2.3221,17,5236,32.79,22818.1010457083
138600.0,3.7019,37,1255,32.78,21375.8549655305
136400.0,2.9784,35,1113,32.78,21375.8549655305
113600.0,2.6635,32,1255,32.79,22146.9759775172
189700.0,3.8667,32,3756,32.79,21495.6208435343
164400.0,3.963,28,5721,32.8,22318.1346590866
195800.0,5.2907,34,3657,32.8,21712.338937671
150300.0,4.5662,33,1816,32.8,21130.6023205782
144100.0,3.0189,29,2045,32.8,21130.6023205782
201000.0,4.2386,25,4436,32.81,22581.8275539657
250000.0,6.2787,18,10968,32.81,22581.8275539657
112500.0,2.6458,23,149,32.83,25478.5586954711
125000.0,2.1422,19,1573,32.81,23770.3566631246
111400.0,2.4367,15,3927,32.8,22946.0840176187
135200.0,2.8175,22,4266,32.81,25705.8552337438
137500.0,2.4141,28,3042,32.8,24945.8346778881
124100.0,2.065,19,4574,32.8,23594.4182623492
134400.0,3.369,25,3421,32.8,23594.4182623492
165300.0,5.0118,34,1765,32.82,27827.0122418132
158900.0,3.3669,23,2668,32.81,27081.0189303868
171000.0,4.2586,26,4129,32.82,27150.9945916903
232000.0,5.4834,22,4331,32.81,27790.3190389824
160400.0,3.5586,33,1518,32.8,26360.8310991603
112500.0,1.6686,17,1312,32.81,27081.0189303868
130000.0,2.0685,19,1867,32.8,25646.0320602456
125400.0,2.6429,18,2447,32.81,26385.8163893823
135700.0,2.9161,19,5308,32.82,25847.5068689981
108300.0,2.5949,12,5535,32.82,25847.5068689981
147700.0,3.1106,31,1277,32.81,25042.3770220622
152500.0,2.9097,8,2378,32.81,24396.7265772489
159200.0,3.2411,35,1737,32.82,26490.7563920931
143500.0,2.136,8,2517,32.81,25705.8552337438
100000.0,2.543,15,2619,32.81,25042.3770220622
144900.0,3.8024,18,3038,32.82,25847.5068689981
117300.0,2.949,17,6659,32.83,25478.5586954711
154600.0,3.1979,20,6696,32.83,24039.4807850118
134200.0,4.0931,32,5211,32.85,24957.6582398379
134500.0,4.0882,12,3570,32.85,25886.7731616225
121900.0,3.3067,17,15401,32.83,22663.4414335471
143300.0,3.1023,23,1951,32.84,23253.3498143028
148300.0,5.131,17,4013,32.84,22331.7609815977
166100.0,4.1716,11,9724,32.85,27614.1238556633
160300.0,4.4347,14,3064,32.86,27662.3629458506
158500.0,4.8286,17,4713,32.87,27623.2783617577
151700.0,4.3952,12,7320,32.88,25761.9157696499
153200.0,4.7717,19,2121,32.86,25797.3371167245
146400.0,4.0693,16,7718,32.86,25797.3371167245
150400.0,4.4904,18,11544,32.87,23888.0320145207
151400.0,5.4903,23,2592,32.85,23100.6144829286
140800.0,5.282,24,1888,32.85,24028.9233966681
168700.0,3.3081,14,12517,32.83,26674.6964717706
129400.0,3.4286,31,1307,32.84,27521.9568430311
119000.0,2.5388,15,3273,32.85,29578.8647141512
150000.0,3.1142,5,4116,32.85,29578.8647141512
161000.0,4.7578,31,1293,32.85,28974.2100744547
166300.0,4.5278,32,1607,32.84,28126.8039829525
147800.0,3.7831,38,1701,32.83,27298.3920874039
196600.0,5.0733,9,3049,32.86,33600.6342432275
285400.0,5.0524,17,5799,32.87,35090.1324075707
202100.0,3.2516,16,2502,32.86,33938.7382371238
158300.0,2.8906,16,1743,32.85,32156.1593677807
147100.0,4.3818,14,3048,32.87,32292.4657617074
139500.0,2.5365,10,3699,32.86,31651.4394065194
131000.0,3.6898,15,3153,32.86,31651.4394065194
127000.0,2.3693,11,2204,32.86,31030.8756818725
172500.0,3.944,19,3038,32.83,27939.4803599954
163500.0,2.3203,21,1283,32.83,27939.4803599954
155700.0,2.8875,17,2492,32.82,27827.0122418132
145000.0,4.0625,23,1378,32.85,30200.3775782949
178000.0,4.6674,16,4675,32.84,29388.4878836564
174400.0,4.105,16,5203,32.83,29269.2327635122
184600.0,4.0048,16,2784,32.82,27827.0122418132
159500.0,4.5096,21,4152,32.85,30837.7293811962
185300.0,5.1185,15,3560,32.85,32156.1593677807
153800.0,2.7069,18,3612,32.84,30712.3239523385
154400.0,5.0201,18,2515,32.82,29829.2073558647
146900.0,4.0873,18,4215,32.84,30712.3239523385
170100.0,3.8073,14,1978,32.82,28517.6871933572
186500.0,5.3008,16,3047,32.9,27774.0911581393
227800.0,5.2542,24,2541,32.89,29542.9915226423
177200.0,5.2614,24,2824,32.87,29490.9393875283
211900.0,3.6027,17,3722,32.87,30424.7773034546
189200.0,4.0806,19,3090,32.9,33350.0717940396
119300.0,3.1607,20,1066,32.92,39161.1624077344
211100.0,4.625,19,3558,33.01,21384.5086982109
429300.0,10.0,17,3430,33.01,21384.5086982109
342300.0,8.4721,28,922,33.01,22253.8543905087
387400.0,7.7569,6,6139,33.0,22773.0235582398
314900.0,6.6012,6,9518,32.99,21566.1009963765
192900.0,6.0226,16,1332,32.98,21301.111027006
180700.0,6.2683,16,1306,32.99,19772.3697459129
194300.0,5.5882,17,9911,32.97,20171.6829093398
165800.0,4.8295,18,3593,32.96,20011.9669692143
175700.0,4.5746,13,6711,32.97,21091.4865131033
231200.0,4.5625,16,3936,32.97,22012.404237196
182100.0,4.121,16,3424,32.96,21866.3384808416
181300.0,4.8854,17,5509,32.96,25580.2363021256
160100.0,3.7784,25,1909,32.95,22707.8415789413
168900.0,4.5032,19,4500,32.95,21776.1435878345
178600.0,3.9531,17,3039,32.95,19913.1541167786
167800.0,3.2369,17,4814,32.95,19913.1541167786
121100.0,1.9176,24,830,33.02,20973.4849057238
159100.0,3.5192,24,2618,33.01,20520.7389274386
169400.0,3.1187,25,2120,33.01,19663.2799185002
148200.0,2.6048,17,2863,33.02,20135.4122093052
278000.0,5.7382,17,1785,33.04,22019.9527742834
265400.0,7.0913,23,2023,33.03,21474.3164526483
268500.0,5.09,14,6665,33.03,20656.6678890765
328200.0,6.8099,15,1095,33.03,20656.6678890765
160600.0,4.3424,10,2296,33.03,19849.1695655202
210100.0,3.6437,4,2271,33.04,21223.4277975119
